part_number,model,light_type,buzzer,voltage,color,mount,ip,db,ma,weight,size,pdf_page,description,source_url,source_page,source_title,category_name,row_no,data_model,data_voltage,data_color,data_ip,data_pl_id,search_text,validation_status
QTC50L-BZ-5-110/220-RAGBW,Đèn tháp modular,Buzzer,5,AC110V-220V,RAGBW,,Pole,Buzzer 85dB,,IP54(BZ)/IP65,"CE, UL",QTC50L-BZ-5-110/220-RAGBW,P29-30,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,756,QTC50L-BZ,AC110V-220V,RAGBW,IP54(BZ)/IP65,,"pl018 đèn tháp modular qtc50/60/70 modular led - color filter qtc50l-bz qtc50l-bz-5-110/220-ragbw buzzer 5 ac110v-220v ragbw pole buzzer 85db đèn tháp led modular 50mm kính lọc màu có còi 5 tầng ragbw ac110v-220v qtc50l-bz-5-110/220-ragbw p29-30 ip54(bz)/ip65 ce, ul",imported_from_live_site
QTC50L-BZ-5-110/220-RAGBW-LW18,Đèn tháp modular,Buzzer,5,AC110V-220V,RAGBW,LW18,Pole,Buzzer 85dB,,IP54(BZ)/IP65,"CE, UL",QTC50L-BZ-5-110/220-RAGBW-LW18,P29-30,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,758,QTC50L-BZ,AC110V-220V,RAGBW,IP54(BZ)/IP65,,"pl018 đèn tháp modular qtc50/60/70 modular led - color filter qtc50l-bz qtc50l-bz-5-110/220-ragbw-lw18 buzzer 5 ac110v-220v ragbw lw18 pole buzzer 85db đèn tháp led modular 50mm kính lọc màu có còi 5 tầng ragbw ac110v-220v qtc50l-bz-5-110/220-ragbw-lw18 p29-30 ip54(bz)/ip65 ce, ul",imported_from_live_site
QTC50L-BZ-5-24-RAGBW,Đèn tháp modular,Buzzer,5,DC24V,RAGBW,,Pole,Buzzer 85dB,,IP54(BZ)/IP65,"CE, UL",QTC50L-BZ-5-24-RAGBW,P29-30,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,752,QTC50L-BZ,DC24V,RAGBW,IP54(BZ)/IP65,,"pl018 đèn tháp modular qtc50/60/70 modular led - color filter qtc50l-bz qtc50l-bz-5-24-ragbw buzzer 5 dc24v ragbw pole buzzer 85db đèn tháp led modular 50mm kính lọc màu có còi 5 tầng ragbw dc24v qtc50l-bz-5-24-ragbw p29-30 ip54(bz)/ip65 ce, ul",imported_from_live_site
QTC50L-BZ-5-24-RAGBW-LW18,Đèn tháp modular,Buzzer,5,DC24V,RAGBW,LW18,Pole,Buzzer 85dB,,IP54(BZ)/IP65,"CE, UL",QTC50L-BZ-5-24-RAGBW-LW18,P29-30,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,754,QTC50L-BZ,DC24V,RAGBW,IP54(BZ)/IP65,,"pl018 đèn tháp modular qtc50/60/70 modular led - color filter qtc50l-bz qtc50l-bz-5-24-ragbw-lw18 buzzer 5 dc24v ragbw lw18 pole buzzer 85db đèn tháp led modular 50mm kính lọc màu có còi 5 tầng ragbw dc24v qtc50l-bz-5-24-ragbw-lw18 p29-30 ip54(bz)/ip65 ce, ul",imported_from_live_site
QTC50ML-1-110/220-A,Đèn tháp modular,Standard,1,AC110V-220V,A,,Direct,,,IP54(BZ)/IP65,"CE, UL",QTC50ML-1-110/220-A,P29-30,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,709,QTC50ML,AC110V-220V,A,IP54(BZ)/IP65,,"pl018 đèn tháp modular qtc50/60/70 modular led - color filter qtc50ml qtc50ml-1-110/220-a standard 1 ac110v-220v a direct đèn tháp led modular 50mm kính lọc màu 1 tầng a ac110v-220v qtc50ml-1-110/220-a p29-30 ip54(bz)/ip65 ce, ul",imported_from_live_site
QTC50ML-1-110/220-G,Đèn tháp modular,Standard,1,AC110V-220V,G,,Direct,,,IP54(BZ)/IP65,"CE, UL",QTC50ML-1-110/220-G,P29-30,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,705,QTC50ML,AC110V-220V,G,IP54(BZ)/IP65,,"pl018 đèn tháp modular qtc50/60/70 modular led - color filter qtc50ml qtc50ml-1-110/220-g standard 1 ac110v-220v g direct đèn tháp led modular 50mm kính lọc màu 1 tầng g ac110v-220v qtc50ml-1-110/220-g p29-30 ip54(bz)/ip65 ce, ul",imported_from_live_site
QTC50ML-1-110/220-R,Đèn tháp modular,Standard,1,AC110V-220V,R,,Direct,,,IP54(BZ)/IP65,"CE, UL",QTC50ML-1-110/220-R,P29-30,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,701,QTC50ML,AC110V-220V,R,IP54(BZ)/IP65,,"pl018 đèn tháp modular qtc50/60/70 modular led - color filter qtc50ml qtc50ml-1-110/220-r standard 1 ac110v-220v r direct đèn tháp led modular 50mm kính lọc màu 1 tầng r ac110v-220v qtc50ml-1-110/220-r p29-30 ip54(bz)/ip65 ce, ul",imported_from_live_site
QTC50ML-1-24-A,Đèn tháp modular,Standard,1,DC24V,A,,Direct,,,IP54(BZ)/IP65,"CE, UL",QTC50ML-1-24-A,P29-30,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,707,QTC50ML,DC24V,A,IP54(BZ)/IP65,,"pl018 đèn tháp modular qtc50/60/70 modular led - color filter qtc50ml qtc50ml-1-24-a standard 1 dc24v a direct đèn tháp led modular 50mm kính lọc màu 1 tầng a dc24v qtc50ml-1-24-a p29-30 ip54(bz)/ip65 ce, ul",imported_from_live_site
QTC50ML-1-24-G,Đèn tháp modular,Standard,1,DC24V,G,,Direct,,,IP54(BZ)/IP65,"CE, UL",QTC50ML-1-24-G,P29-30,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,703,QTC50ML,DC24V,G,IP54(BZ)/IP65,,"pl018 đèn tháp modular qtc50/60/70 modular led - color filter qtc50ml qtc50ml-1-24-g standard 1 dc24v g direct đèn tháp led modular 50mm kính lọc màu 1 tầng g dc24v qtc50ml-1-24-g p29-30 ip54(bz)/ip65 ce, ul",imported_from_live_site
QTC50ML-1-24-R,Đèn tháp modular,Standard,1,DC24V,R,,Direct,,,IP54(BZ)/IP65,"CE, UL",QTC50ML-1-24-R,P29-30,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,699,QTC50ML,DC24V,R,IP54(BZ)/IP65,,"pl018 đèn tháp modular qtc50/60/70 modular led - color filter qtc50ml qtc50ml-1-24-r standard 1 dc24v r direct đèn tháp led modular 50mm kính lọc màu 1 tầng r dc24v qtc50ml-1-24-r p29-30 ip54(bz)/ip65 ce, ul",imported_from_live_site
QTC50ML-3-110/220-RAG,Đèn tháp modular,Standard,3,AC110V-220V,RAG,,Direct,,,IP54(BZ)/IP65,"CE, UL",QTC50ML-3-110/220-RAG,P29-30,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,713,QTC50ML,AC110V-220V,RAG,IP54(BZ)/IP65,,"pl018 đèn tháp modular qtc50/60/70 modular led - color filter qtc50ml qtc50ml-3-110/220-rag standard 3 ac110v-220v rag direct đèn tháp led modular 50mm kính lọc màu 3 tầng rag ac110v-220v qtc50ml-3-110/220-rag p29-30 ip54(bz)/ip65 ce, ul",imported_from_live_site
QTC50ML-3-24-RAG,Đèn tháp modular,Standard,3,DC24V,RAG,,Direct,,,IP54(BZ)/IP65,"CE, UL",QTC50ML-3-24-RAG,P29-30,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,711,QTC50ML,DC24V,RAG,IP54(BZ)/IP65,,"pl018 đèn tháp modular qtc50/60/70 modular led - color filter qtc50ml qtc50ml-3-24-rag standard 3 dc24v rag direct đèn tháp led modular 50mm kính lọc màu 3 tầng rag dc24v qtc50ml-3-24-rag p29-30 ip54(bz)/ip65 ce, ul",imported_from_live_site
QTC50ML-5-110/220-RAGBW,Đèn tháp modular,Standard,5,AC110V-220V,RAGBW,,Direct,,,IP54(BZ)/IP65,"CE, UL",QTC50ML-5-110/220-RAGBW,P29-30,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,717,QTC50ML,AC110V-220V,RAGBW,IP54(BZ)/IP65,,"pl018 đèn tháp modular qtc50/60/70 modular led - color filter qtc50ml qtc50ml-5-110/220-ragbw standard 5 ac110v-220v ragbw direct đèn tháp led modular 50mm kính lọc màu 5 tầng ragbw ac110v-220v qtc50ml-5-110/220-ragbw p29-30 ip54(bz)/ip65 ce, ul",imported_from_live_site
QTC50ML-5-24-RAGBW,Đèn tháp modular,Standard,5,DC24V,RAGBW,,Direct,,,IP54(BZ)/IP65,"CE, UL",QTC50ML-5-24-RAGBW,P29-30,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,715,QTC50ML,DC24V,RAGBW,IP54(BZ)/IP65,,"pl018 đèn tháp modular qtc50/60/70 modular led - color filter qtc50ml qtc50ml-5-24-ragbw standard 5 dc24v ragbw direct đèn tháp led modular 50mm kính lọc màu 5 tầng ragbw dc24v qtc50ml-5-24-ragbw p29-30 ip54(bz)/ip65 ce, ul",imported_from_live_site
QTC50ML-BZ-1-110/220-A,Đèn tháp modular,Buzzer,1,AC110V-220V,A,,Direct,Buzzer 85dB,,IP54(BZ)/IP65,"CE, UL",QTC50ML-BZ-1-110/220-A,P29-30,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,710,QTC50ML-BZ,AC110V-220V,A,IP54(BZ)/IP65,,"pl018 đèn tháp modular qtc50/60/70 modular led - color filter qtc50ml-bz qtc50ml-bz-1-110/220-a buzzer 1 ac110v-220v a direct buzzer 85db đèn tháp led modular 50mm kính lọc màu có còi 1 tầng a ac110v-220v qtc50ml-bz-1-110/220-a p29-30 ip54(bz)/ip65 ce, ul",imported_from_live_site
QTC50ML-BZ-1-110/220-G,Đèn tháp modular,Buzzer,1,AC110V-220V,G,,Direct,Buzzer 85dB,,IP54(BZ)/IP65,"CE, UL",QTC50ML-BZ-1-110/220-G,P29-30,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,706,QTC50ML-BZ,AC110V-220V,G,IP54(BZ)/IP65,,"pl018 đèn tháp modular qtc50/60/70 modular led - color filter qtc50ml-bz qtc50ml-bz-1-110/220-g buzzer 1 ac110v-220v g direct buzzer 85db đèn tháp led modular 50mm kính lọc màu có còi 1 tầng g ac110v-220v qtc50ml-bz-1-110/220-g p29-30 ip54(bz)/ip65 ce, ul",imported_from_live_site
QTC50ML-BZ-1-110/220-R,Đèn tháp modular,Buzzer,1,AC110V-220V,R,,Direct,Buzzer 85dB,,IP54(BZ)/IP65,"CE, UL",QTC50ML-BZ-1-110/220-R,P29-30,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,702,QTC50ML-BZ,AC110V-220V,R,IP54(BZ)/IP65,,"pl018 đèn tháp modular qtc50/60/70 modular led - color filter qtc50ml-bz qtc50ml-bz-1-110/220-r buzzer 1 ac110v-220v r direct buzzer 85db đèn tháp led modular 50mm kính lọc màu có còi 1 tầng r ac110v-220v qtc50ml-bz-1-110/220-r p29-30 ip54(bz)/ip65 ce, ul",imported_from_live_site
QTC50ML-BZ-1-24-A,Đèn tháp modular,Buzzer,1,DC24V,A,,Direct,Buzzer 85dB,,IP54(BZ)/IP65,"CE, UL",QTC50ML-BZ-1-24-A,P29-30,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,708,QTC50ML-BZ,DC24V,A,IP54(BZ)/IP65,,"pl018 đèn tháp modular qtc50/60/70 modular led - color filter qtc50ml-bz qtc50ml-bz-1-24-a buzzer 1 dc24v a direct buzzer 85db đèn tháp led modular 50mm kính lọc màu có còi 1 tầng a dc24v qtc50ml-bz-1-24-a p29-30 ip54(bz)/ip65 ce, ul",imported_from_live_site
QTC50ML-BZ-1-24-G,Đèn tháp modular,Buzzer,1,DC24V,G,,Direct,Buzzer 85dB,,IP54(BZ)/IP65,"CE, UL",QTC50ML-BZ-1-24-G,P29-30,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,704,QTC50ML-BZ,DC24V,G,IP54(BZ)/IP65,,"pl018 đèn tháp modular qtc50/60/70 modular led - color filter qtc50ml-bz qtc50ml-bz-1-24-g buzzer 1 dc24v g direct buzzer 85db đèn tháp led modular 50mm kính lọc màu có còi 1 tầng g dc24v qtc50ml-bz-1-24-g p29-30 ip54(bz)/ip65 ce, ul",imported_from_live_site
QTC50ML-BZ-1-24-R,Đèn tháp modular,Buzzer,1,DC24V,R,,Direct,Buzzer 85dB,,IP54(BZ)/IP65,"CE, UL",QTC50ML-BZ-1-24-R,P29-30,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,700,QTC50ML-BZ,DC24V,R,IP54(BZ)/IP65,,"pl018 đèn tháp modular qtc50/60/70 modular led - color filter qtc50ml-bz qtc50ml-bz-1-24-r buzzer 1 dc24v r direct buzzer 85db đèn tháp led modular 50mm kính lọc màu có còi 1 tầng r dc24v qtc50ml-bz-1-24-r p29-30 ip54(bz)/ip65 ce, ul",imported_from_live_site
QTC50ML-BZ-3-110/220-RAG,Đèn tháp modular,Buzzer,3,AC110V-220V,RAG,,Direct,Buzzer 85dB,,IP54(BZ)/IP65,"CE, UL",QTC50ML-BZ-3-110/220-RAG,P29-30,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,714,QTC50ML-BZ,AC110V-220V,RAG,IP54(BZ)/IP65,,"pl018 đèn tháp modular qtc50/60/70 modular led - color filter qtc50ml-bz qtc50ml-bz-3-110/220-rag buzzer 3 ac110v-220v rag direct buzzer 85db đèn tháp led modular 50mm kính lọc màu có còi 3 tầng rag ac110v-220v qtc50ml-bz-3-110/220-rag p29-30 ip54(bz)/ip65 ce, ul",imported_from_live_site
QTC50ML-BZ-3-24-RAG,Đèn tháp modular,Buzzer,3,DC24V,RAG,,Direct,Buzzer 85dB,,IP54(BZ)/IP65,"CE, UL",QTC50ML-BZ-3-24-RAG,P29-30,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,712,QTC50ML-BZ,DC24V,RAG,IP54(BZ)/IP65,,"pl018 đèn tháp modular qtc50/60/70 modular led - color filter qtc50ml-bz qtc50ml-bz-3-24-rag buzzer 3 dc24v rag direct buzzer 85db đèn tháp led modular 50mm kính lọc màu có còi 3 tầng rag dc24v qtc50ml-bz-3-24-rag p29-30 ip54(bz)/ip65 ce, ul",imported_from_live_site
QTC50ML-BZ-5-110/220-RAGBW,Đèn tháp modular,Buzzer,5,AC110V-220V,RAGBW,,Direct,Buzzer 85dB,,IP54(BZ)/IP65,"CE, UL",QTC50ML-BZ-5-110/220-RAGBW,P29-30,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,718,QTC50ML-BZ,AC110V-220V,RAGBW,IP54(BZ)/IP65,,"pl018 đèn tháp modular qtc50/60/70 modular led - color filter qtc50ml-bz qtc50ml-bz-5-110/220-ragbw buzzer 5 ac110v-220v ragbw direct buzzer 85db đèn tháp led modular 50mm kính lọc màu có còi 5 tầng ragbw ac110v-220v qtc50ml-bz-5-110/220-ragbw p29-30 ip54(bz)/ip65 ce, ul",imported_from_live_site
QTC50ML-BZ-5-24-RAGBW,Đèn tháp modular,Buzzer,5,DC24V,RAGBW,,Direct,Buzzer 85dB,,IP54(BZ)/IP65,"CE, UL",QTC50ML-BZ-5-24-RAGBW,P29-30,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,716,QTC50ML-BZ,DC24V,RAGBW,IP54(BZ)/IP65,,"pl018 đèn tháp modular qtc50/60/70 modular led - color filter qtc50ml-bz qtc50ml-bz-5-24-ragbw buzzer 5 dc24v ragbw direct buzzer 85db đèn tháp led modular 50mm kính lọc màu có còi 5 tầng ragbw dc24v qtc50ml-bz-5-24-ragbw p29-30 ip54(bz)/ip65 ce, ul",imported_from_live_site
QTC60L-1-110/220-A,Đèn tháp modular,Standard,1,AC110V-220V,A,,Pole,,,IP54(BZ)/IP65,"CE, UL",QTC60L-1-110/220-A,P29-30,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,800,QTC60L,AC110V-220V,A,IP54(BZ)/IP65,,"pl018 đèn tháp modular qtc50/60/70 modular led - color filter qtc60l qtc60l-1-110/220-a standard 1 ac110v-220v a pole đèn tháp led modular 60mm kính lọc màu 1 tầng a ac110v-220v qtc60l-1-110/220-a p29-30 ip54(bz)/ip65 ce, ul",imported_from_live_site
QTC60L-1-110/220-A-LW18,Đèn tháp modular,Standard,1,AC110V-220V,A,LW18,Pole,,,IP54(BZ)/IP65,"CE, UL",QTC60L-1-110/220-A-LW18,P29-30,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,802,QTC60L,AC110V-220V,A,IP54(BZ)/IP65,,"pl018 đèn tháp modular qtc50/60/70 modular led - color filter qtc60l qtc60l-1-110/220-a-lw18 standard 1 ac110v-220v a lw18 pole đèn tháp led modular 60mm kính lọc màu 1 tầng a ac110v-220v qtc60l-1-110/220-a-lw18 p29-30 ip54(bz)/ip65 ce, ul",imported_from_live_site
QTC60L-1-110/220-G,Đèn tháp modular,Standard,1,AC110V-220V,G,,Pole,,,IP54(BZ)/IP65,"CE, UL",QTC60L-1-110/220-G,P29-30,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,792,QTC60L,AC110V-220V,G,IP54(BZ)/IP65,,"pl018 đèn tháp modular qtc50/60/70 modular led - color filter qtc60l qtc60l-1-110/220-g standard 1 ac110v-220v g pole đèn tháp led modular 60mm kính lọc màu 1 tầng g ac110v-220v qtc60l-1-110/220-g p29-30 ip54(bz)/ip65 ce, ul",imported_from_live_site
QTC60L-1-110/220-G-LW18,Đèn tháp modular,Standard,1,AC110V-220V,G,LW18,Pole,,,IP54(BZ)/IP65,"CE, UL",QTC60L-1-110/220-G-LW18,P29-30,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,794,QTC60L,AC110V-220V,G,IP54(BZ)/IP65,,"pl018 đèn tháp modular qtc50/60/70 modular led - color filter qtc60l qtc60l-1-110/220-g-lw18 standard 1 ac110v-220v g lw18 pole đèn tháp led modular 60mm kính lọc màu 1 tầng g ac110v-220v qtc60l-1-110/220-g-lw18 p29-30 ip54(bz)/ip65 ce, ul",imported_from_live_site
QTC60L-1-110/220-R,Đèn tháp modular,Standard,1,AC110V-220V,R,,Pole,,,IP54(BZ)/IP65,"CE, UL",QTC60L-1-110/220-R,P29-30,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,784,QTC60L,AC110V-220V,R,IP54(BZ)/IP65,,"pl018 đèn tháp modular qtc50/60/70 modular led - color filter qtc60l qtc60l-1-110/220-r standard 1 ac110v-220v r pole đèn tháp led modular 60mm kính lọc màu 1 tầng r ac110v-220v qtc60l-1-110/220-r p29-30 ip54(bz)/ip65 ce, ul",imported_from_live_site
QTC60L-1-110/220-R-LW18,Đèn tháp modular,Standard,1,AC110V-220V,R,LW18,Pole,,,IP54(BZ)/IP65,"CE, UL",QTC60L-1-110/220-R-LW18,P29-30,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,786,QTC60L,AC110V-220V,R,IP54(BZ)/IP65,,"pl018 đèn tháp modular qtc50/60/70 modular led - color filter qtc60l qtc60l-1-110/220-r-lw18 standard 1 ac110v-220v r lw18 pole đèn tháp led modular 60mm kính lọc màu 1 tầng r ac110v-220v qtc60l-1-110/220-r-lw18 p29-30 ip54(bz)/ip65 ce, ul",imported_from_live_site
QTC60L-1-24-A,Đèn tháp modular,Standard,1,DC24V,A,,Pole,,,IP54(BZ)/IP65,"CE, UL",QTC60L-1-24-A,P29-30,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,796,QTC60L,DC24V,A,IP54(BZ)/IP65,,"pl018 đèn tháp modular qtc50/60/70 modular led - color filter qtc60l qtc60l-1-24-a standard 1 dc24v a pole đèn tháp led modular 60mm kính lọc màu 1 tầng a dc24v qtc60l-1-24-a p29-30 ip54(bz)/ip65 ce, ul",imported_from_live_site
QTC60L-1-24-A-LW18,Đèn tháp modular,Standard,1,DC24V,A,LW18,Pole,,,IP54(BZ)/IP65,"CE, UL",QTC60L-1-24-A-LW18,P29-30,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,798,QTC60L,DC24V,A,IP54(BZ)/IP65,,"pl018 đèn tháp modular qtc50/60/70 modular led - color filter qtc60l qtc60l-1-24-a-lw18 standard 1 dc24v a lw18 pole đèn tháp led modular 60mm kính lọc màu 1 tầng a dc24v qtc60l-1-24-a-lw18 p29-30 ip54(bz)/ip65 ce, ul",imported_from_live_site
QTC60L-1-24-G,Đèn tháp modular,Standard,1,DC24V,G,,Pole,,,IP54(BZ)/IP65,"CE, UL",QTC60L-1-24-G,P29-30,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,788,QTC60L,DC24V,G,IP54(BZ)/IP65,,"pl018 đèn tháp modular qtc50/60/70 modular led - color filter qtc60l qtc60l-1-24-g standard 1 dc24v g pole đèn tháp led modular 60mm kính lọc màu 1 tầng g dc24v qtc60l-1-24-g p29-30 ip54(bz)/ip65 ce, ul",imported_from_live_site
QTC60L-1-24-G-LW18,Đèn tháp modular,Standard,1,DC24V,G,LW18,Pole,,,IP54(BZ)/IP65,"CE, UL",QTC60L-1-24-G-LW18,P29-30,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,790,QTC60L,DC24V,G,IP54(BZ)/IP65,,"pl018 đèn tháp modular qtc50/60/70 modular led - color filter qtc60l qtc60l-1-24-g-lw18 standard 1 dc24v g lw18 pole đèn tháp led modular 60mm kính lọc màu 1 tầng g dc24v qtc60l-1-24-g-lw18 p29-30 ip54(bz)/ip65 ce, ul",imported_from_live_site
